20	-49812189	1998	2012-11-06 19:59:37 +0800
20	-49812189	1997	2012-11-06 20:00:21 +0800
20	-49812189	1996	2012-11-06 20:01:14 +0800
20	-49812189	1995	2012-11-06 20:02:06 +0800
20	-49812189	1994	2012-11-06 20:03:02 +0800
20	-49812189	1993	2012-11-06 20:03:54 +0800
20	-49812189	1992	2012-11-06 20:04:49 +0800
20	-49812189	1991	2012-11-06 20:05:46 +0800
20	-49812189	1990	2012-11-06 20:06:49 +0800
20	-49812189	1989	2012-11-06 20:07:47 +0800
20	-49812189	1988	2012-11-06 20:08:47 +0800
20	-49812189	1987	2012-11-06 20:09:40 +0800
20	-49812189	1986	2012-11-06 20:10:41 +0800
20	-49812189	1985	2012-11-06 20:11:37 +0800
21	-49841719	2012	2012-11-06 20:12:39 +0800
21	-49841719	2011	2012-11-06 20:14:02 +0800
21	-49841719	2010	2012-11-06 20:15:10 +0800
21	-49841719	2009	2012-11-06 20:16:24 +0800
21	-49841719	2008	2012-11-06 20:17:35 +0800
21	-49841719	2007	2012-11-06 20:18:43 +0800
21	-49841719	2006	2012-11-06 20:19:55 +0800
21	-49841719	2005	2012-11-06 20:20:58 +0800
21	-49841719	2004	2012-11-06 20:21:48 +0800
21	-49841719	2003	2012-11-06 20:22:32 +0800
21	-49841719	2002	2012-11-06 20:23:11 +0800
21	-49841719	2001	2012-11-06 20:23:50 +0800
21	-49841719	2000	2012-11-06 20:24:26 +0800
21	-49841719	1999	2012-11-06 20:25:01 +0800
21	-49841719	1998	2012-11-06 20:25:39 +0800
21	-49841719	1997	2012-11-06 20:26:19 +0800
21	-49841719	1996	2012-11-06 20:27:02 +0800
21	-49841719	1995	2012-11-06 20:27:50 +0800
21	-49841719	1994	2012-11-06 20:29:40 +0800
21	-49841719	1993	2012-11-06 20:30:26 +0800
21	-49841719	1992	2012-11-06 20:31:13 +0800
21	-49841719	1991	2012-11-06 20:31:58 +0800
21	-49841719	1990	2012-11-06 20:33:09 +0800
21	-49841719	1989	2012-11-06 20:33:59 +0800
21	-49841719	1988	2012-11-06 20:34:49 +0800
21	-49841719	1987	2012-11-06 20:35:54 +0800
